fid,Date,City 1,Country 1,City 2,Country 2,Working,Source,"City, Country","City, Country:1",lat:1,lng
1078,10 Nov 1952,Marseille,France,,,y,SIU Box 39 folder 4,"Marseille, France","Marseille, France",43.295314,5.401581
1079,10 Nov 1952,Marseille,France,,,y,SIU Box 39 folder 4,"Marseille, France","Marseille, France",43.295314,5.401581
1080,11 Nov 1952,Marseille,France,,,y,SIU Box 39 folder 4,"Marseille, France","Marseille, France",43.295314,5.401581
1081,11 Nov 1952,Marseille,France,,,y,SIU Box 39 folder 4,"Marseille, France","Marseille, France",43.295314,5.401581
1082,12 Nov 1952,Marseille,France,,,n,,"Marseille, France","Marseille, France",43.295314,5.401581
1083,12 Nov 1952,Marseille,France,,,n,,"Marseille, France","Marseille, France",43.295314,5.401581
1084,13 Nov 1952,Marseille,France,Bern,Switzerland,n,,"Marseille, France","Marseille, France",43.295314,5.401581
1085,13 Nov 1952,Marseille,France,Bern,Switzerland,n,,"Marseille, France","Marseille, France",43.295314,5.401581
1086,14 Nov 1952,Bern,Switzerland,,,n,,"Bern, Switzerland","Bern, Switzerland",46.946417,7.396393
1087,15 Nov 1952,Bern,Switzerland,,,y,SIU Box 16 folder 3,"Bern, Switzerland","Bern, Switzerland",46.946417,7.396393
1088,16 Nov 1952,Bern,Switzerland,,,y,SIU Box 16 folder 3,"Bern, Switzerland","Bern, Switzerland",46.946417,7.396393
1089,17 Nov 1952,Zurich,Switzerland,,,y,SIU Box 16 folder 3,"Zurich, Switzerland","Zurich, Switzerland",47.377514,8.517105
1090,18 Nov 1952,Zurich,Switzerland,,,y,SIU Box 16 folder 3,"Zurich, Switzerland","Zurich, Switzerland",47.377514,8.517105
1091,19 Nov 1952,Zurich,Switzerland,,,y,SIU Box 16 folder 3,"Zurich, Switzerland","Zurich, Switzerland",47.377514,8.517105
1092,20 Nov 1952,Zurich,Switzerland,,,n,SIU Box 16 folder 3,"Zurich, Switzerland","Zurich, Switzerland",47.377514,8.517105
1093,21 Nov 1952,,,,,n,,", ",,,
1094,22 Nov 1952,Altreu,Switzerland,Lausanne,Switzerland,y,SIU Box 16 folder 3,"Altreu, Switzerland","Altreu, Switzerland",47.19234,7.44847
1095,23 Nov 1952,Lausanne,Switzerland,,,y,SIU Box 16 folder 3,"Lausanne, Switzerland","Lausanne, Switzerland",46.525051,6.628008
1096,24 Nov 1952,Basel,Switzerland,,,y,"MHS Box 22 Personal Log; SIU Box 16 folder 3","Basel, Switzerland","Basel, Switzerland",47.557104,7.597813
1097,25 Nov 1952,Basel,Switzerland,Rome,Italy,n,SIU Box 39 folder 4,"Basel, Switzerland","Basel, Switzerland",47.557104,7.597813
1098,26 Nov 1952,Rome,Italy,,,n,SIU Box 39 folder 4,"Rome, Italy","Rome, Italy",41.878243,12.52809
1099,27 Nov 1952,Rome,Italy,Sicily,Italy,n,SIU Box 39 folder 4,"Rome, Italy","Rome, Italy",41.878243,12.52809
1100,28 Nov 1952,Sicily,Italy,,,y,SIU Box 39 folder 4,"Sicily, Italy","Sicily, Italy",37.588525,14.146425
1101,29 Nov 1952,Palermo,Italy,,,y,"SIU program, MHS Box 22 Personal Log; SIU Box 16 folder 3","Palermo, Italy","Palermo, Italy",38.128635,13.334865
1102,30 Nov 1952,Palermo,Italy,,,y,"SIU program, MHS Box 22 Personal Log; SIU Box 16 folder 3","Palermo, Italy","Palermo, Italy",38.128635,13.334865
1103,1 Dec 1952,Palermo,Italy,Catania,Italy,y,"MHS Box 22 Personal Log; SIU Box 16 folder 3","Palermo, Italy","Palermo, Italy",38.128635,13.334865
1104,2 Dec 1952,Catania,Italy,,,n,SIU Box 16 folder 3,"Catania, Italy","Catania, Italy",37.516282,15.076072
1105,3 Dec 1952,,,Lecce,Italy,y,MHS Box 22 Personal Log,", ",,,
1106,4 Dec 1952,Bari,Italy,,,y,MHS Box 22 Personal Log,"Bari, Italy","Bari, Italy",41.111267,16.861202
1107,5 Dec 1952,Bari,Italy,Naples,Italy,n,,"Bari, Italy","Bari, Italy",41.111267,16.861202
1108,6 Dec 1952,Naples,Italy,,,y,MHS Box 22 Personal Log,"Naples, Italy","Naples, Italy",40.862838,14.237375
1109,7 Dec 1952,Naples,Italy,,,y,MHS Box 22 Personal Log,"Naples, Italy","Naples, Italy",40.862838,14.237375
1110,8 Dec 1952,Naples,Italy,,,y,MHS Box 22 Personal Log,"Naples, Italy","Naples, Italy",40.862838,14.237375
1111,9 Dec 1952,Naples,Italy,Livorno,Italy,n,,"Naples, Italy","Naples, Italy",40.862838,14.237375
1112,10 Dec 1952,Livorno,Italy,,,y,"MHS Box 22 Personal Log; SIU Box 16 folder 3","Livorno, Italy","Livorno, Italy",43.05059,10.623993
1113,11 Dec 1952,Florence,Italy,,,y,MHS Box 22 Personal Log,"Florence, Italy","Florence, Italy",43.779175,11.249456
1114,12 Dec 1952,Florence,Italy,Trieste,Italy,n,,"Florence, Italy","Florence, Italy",43.779175,11.249456
1115,13 Dec 1952,Trieste,Italy,,,y,MHS Box 22 Personal Log,"Trieste, Italy","Trieste, Italy",45.630313,13.795789
1116,14 Dec 1952,Trieste,Italy,,,y,MHS Box 22 Personal Log,"Trieste, Italy","Trieste, Italy",45.630313,13.795789
1117,15 Dec 1952,Trieste,Italy,Padova,Italy,n,,"Trieste, Italy","Trieste, Italy",45.630313,13.795789
1118,16 Dec 1952,Padova,Italy,,,y,MHS Box 22 Personal Log,"Padova, Italy",,,
1119,17 Dec 1952,Brescia,Italy,,,y,MHS Box 22 Personal Log,"Brescia, Italy","Brescia, Italy",45.544468,10.208239
1120,18 Dec 1952,Varese,Italy,,,y,MHS Box 22 Personal Log,"Varese, Italy","Varese, Italy",45.818949,8.833687
1121,19 Dec 1952,Varese,Italy,Bergamo,Italy,n,,"Varese, Italy","Varese, Italy",45.818949,8.833687
1122,20 Dec 1952,Bergamo,Italy,,,y,MHS Box 22 Personal Log,"Bergamo, Italy","Bergamo, Italy",45.69331,9.663539
1123,21 Dec 1952,Bergamo,Italy,,,y,MHS Box 22 Personal Log,"Bergamo, Italy","Bergamo, Italy",45.69331,9.663539
1124,22 Dec 1952,Verona,Italy,,,y,MHS Box 22 Personal Log,"Verona, Italy","Verona, Italy",45.450991,11.000391
1125,23 Dec 1952,Verona,Italy,Bologna,Italy,n,,"Verona, Italy","Verona, Italy",45.450991,11.000391
1126,24 Dec 1952,Bologna,Italy,,,y,MHS Box 22 Personal Log,"Bologna, Italy","Bologna, Italy",44.503639,11.344398
1127,25 Dec 1952,Bologna,Italy,,,y,MHS Box 22 Personal Log,"Bologna, Italy","Bologna, Italy",44.503639,11.344398
1128,26 Dec 1952,Bologna,Italy,,,y,MHS Box 22 Personal Log,"Bologna, Italy","Bologna, Italy",44.503639,11.344398
1129,27 Dec 1952,,,,,,,", ",,,
1130,28 Dec 1952,,,,,,,", ",,,
1131,29 Dec 1952,,,,,,,", ",,,
1132,30 Dec 1952,,,,,,,", ",,,
1133,31 Dec 1952,,,,,,,", ",,,
1134,1 Jan 1953,Rome,Italy,,,n,SIU Box 16 folder 4,"Rome, Italy","Rome, Italy",41.878243,12.52809
1135,2 Jan 1953,Rome,Italy,,,n,,"Rome, Italy","Rome, Italy",41.878243,12.52809
1136,3 Jan 1953,Rome,Italy,,,n,,"Rome, Italy","Rome, Italy",41.878243,12.52809
1137,4 Jan 1953,Rome,Italy,,,n,,"Rome, Italy","Rome, Italy",41.878243,12.52809
1138,5 Jan 1953,Rome,Italy,,,n,,"Rome, Italy","Rome, Italy",41.878243,12.52809
1139,6 Jan 1953,Rome,Italy,,,n,SIU Box 16 folder 4,"Rome, Italy","Rome, Italy",41.878243,12.52809
1140,7 Jan 1953,,,,,,,", ",,,
1141,8 Jan 1953,Paris,France,,,y,MHS Box 22 Personal Log,"Paris, France","Paris, France",48.859116,2.331839
1142,9 Jan 1953,Paris,France,,,y,SIU Box 39 folder 5,"Paris, France","Paris, France",48.859116,2.331839
1143,10 Jan 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1144,11 Jan 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1145,12 Jan 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1146,13 Jan 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1147,14 Jan 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1148,15 Jan 1953,Paris,France,,,y,SIU Box 16 folder 4,"Paris, France","Paris, France",48.859116,2.331839
1149,16 Jan 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1150,17 Jan 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1151,18 Jan 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1152,19 Jan 1953,Paris,France,,,y,SIU Box 16 folder 4,"Paris, France","Paris, France",48.859116,2.331839
1153,20 Jan 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1154,21 Jan 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1155,22 Jan 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1156,23 Jan 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1157,24 Jan 1953,Paris,France,,,y,SIU Box 16 folder 4,"Paris, France","Paris, France",48.859116,2.331839
1158,25 Jan 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1159,26 Jan 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1160,27 Jan 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1161,28 Jan 1953,Paris,France,,,y,SIU Box 16 folder 4,"Paris, France","Paris, France",48.859116,2.331839
1162,29 Jan 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1163,30 Jan 1953,Paris,France,,,y,SIU Box 39 folder 5,"Paris, France","Paris, France",48.859116,2.331839
1164,31 Jan 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1165,1 Feb 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1166,2 Feb 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1167,3 Feb 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1168,4 Feb 1953,Paris,France,,,y,"SIU Box 39 folder 5; SIU Box 16 folder 4","Paris, France","Paris, France",48.859116,2.331839
1169,5 Feb 1953,Paris,France,,,y,SIU Box 16 folder 4,"Paris, France","Paris, France",48.859116,2.331839
1170,6 Feb 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1171,7 Feb 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1172,8 Feb 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1173,9 Feb 1953,Paris,France,,,y,SIU Box 16 folder 4,"Paris, France","Paris, France",48.859116,2.331839
1174,10 Feb 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1175,11 Feb 1953,Paris,France,,,y,SIU Box 16 folder 4,"Paris, France","Paris, France",48.859116,2.331839
1176,12 Feb 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1177,13 Feb 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1178,14 Feb 1953,Paris,France,,,y,,"Paris, France","Paris, France",48.859116,2.331839
1179,15 Feb 1953,Paris,France,,,y,SIU Box 16 folder 3,"Paris, France","Paris, France",48.859116,2.331839
1180,16 Feb 1953,,,,,,,", ",,,
1181,17 Feb 1953,,,,,,,", ",,,
1182,18 Feb 1953,,,,,,,", ",,,
1183,19 Feb 1953,,,,,,,", ",,,
1184,20 Feb 1953,,,,,,,", ",,,
1185,21 Feb 1953,Bordeaux,France,,,y,SIU Box 39 folder 5,"Bordeaux, France","Bordeaux, France",44.842411,-0.570437
1186,22 Feb 1953,Bordeaux,France,,,y,SIU Box 16 folder 4,"Bordeaux, France","Bordeaux, France",44.842411,-0.570437
1187,23 Feb 1953,,,Paris ,France,n,SIU Box 39 folder 5,", ",,,
1188,24 Feb 1953,Paris,France,,,,SIU Box 39 folder 5,"Paris, France","Paris, France",48.859116,2.331839
1189,25 Feb 1953,Paris,France,,,,SIU Box 39 folder 5,"Paris, France","Paris, France",48.859116,2.331839
1190,26 Feb 1953,Paris,France,,,,SIU Box 39 folder 5,"Paris, France","Paris, France",48.859116,2.331839
1191,27 Feb 1953,Paris,France,,,,SIU Box 39 folder 5,"Paris, France","Paris, France",48.859116,2.331839
1192,28 Feb 1953,Paris,France,,,,SIU Box 39 folder 5,"Paris, France","Paris, France",48.859116,2.331839
1193,1 Mar 1953,Paris,France,,,,SIU Box 39 folder 5,"Paris, France","Paris, France",48.859116,2.331839
1194,2 Mar 1953,Paris,France,,,,,"Paris, France","Paris, France",48.859116,2.331839
1195,3 Mar 1953,Paris,France,,,,,"Paris, France","Paris, France",48.859116,2.331839
1196,4 Mar 1953,Paris,France,,,,SIU Box 39 folder 5,"Paris, France","Paris, France",48.859116,2.331839
1197,5 Mar 1953,,,,,,,", ",,,
1198,6 Mar 1953,,,,,,,", ",,,
1199,7 Mar 1953,,,,,,,", ",,,
1200,8 Mar 1953,,,,,,,", ",,,
1201,9 Mar 1953,,,,,,,", ",,,
1202,10 Mar 1953,,,,,,,", ",,,
1203,11 Mar 1953,,,,,,,", ",,,
1204,12 Mar 1953,,,,,,,", ",,,
1205,13 Mar 1953,Oran,Algeria,,,y,SIU Box 16 folder 5,"Oran, Algeria","Oran, Algeria",35.69111,-0.64167
1206,14 Mar 1953,Oran,Algeria,,,y,SIU Box 16 folder 5,"Oran, Algeria","Oran, Algeria",35.69111,-0.64167
1207,15 Mar 1953,,,,,,,", ",,,
1208,16 Mar 1953,,,,,,,", ",,,
1209,17 Mar 1953,Casablanca,Morocco,,,y,SIU Box 16 folder 5,"Casablanca, Morocco","Casablanca, Morocco",33.58831,-7.61138
1210,18 Mar 1953,Casablanca,Morocco,,,y,SIU Box 16 folder 5,"Casablanca, Morocco","Casablanca, Morocco",33.58831,-7.61138
1211,19 Mar 1953,,,,,,,", ",,,
1212,20 Mar 1953,,,,,,,", ",,,
1213,21 Mar 1953,,,,,,,", ",,,
1214,22 Mar 1953,,,,,,,", ",,,
1215,23 Mar 1953,,,,,,,", ",,,
1216,24 Mar 1953,,,,,,,", ",,,
1217,25 Mar 1953,,,,,,,", ",,,
1218,26 Mar 1953,Paris,France,,,n,SIU Box 16 folder 5,"Paris, France","Paris, France",48.859116,2.331839
1219,27 Mar 1953,Paris,France,New York City,USA,n,Air France Flight manifest,"Paris, France","Paris, France",48.859116,2.331839
1220,28 Mar 1953,New York City,USA,,,n,,"New York City, USA",,,
1221,29 Mar 1953,New York City,USA,Chicago,Illinois,n,SIU Box 16 folder 5,"New York City, USA",,,
1222,30 Mar 1953,Chicago,Illinois,,,n,,"Chicago, Illinois",,,
1223,31 Mar 1953,,,,,,,", ",,,
1224,1 Apr 1953,,,,,,,", ",,,
1225,2 Apr 1953,Joliet,Illinois,,,n,,"Joliet, Illinois",,,
1226,3 Apr 1953,,,,,,,", ",,,
1227,4 Apr 1953,,,,,,,", ",,,
1228,5 Apr 1953,,,,,,,", ",,,
1229,6 Apr 1953,,,,,,,", ",,,
1230,7 Apr 1953,,,,,,,", ",,,
1231,8 Apr 1953,,,,,,,", ",,,
1232,9 Apr 1953,,,,,,,", ",,,
1233,10 Apr 1953,Hollywood,USA,,,y,"SIU Box 16 folder 4; SIU Box 16 folder 5","Hollywood, USA",,,
1234,11 Apr 1953,Hollywood,USA,,,y,"SIU Box 16 folder 4; SIU Box 16 folder 5","Hollywood, USA",,,
1235,12 Apr 1953,Hollywood,USA,,,y,"SIU Box 16 folder 4; SIU Box 16 folder 5","Hollywood, USA",,,
1236,13 Apr 1953,Hollywood,USA,,,y,"SIU Box 16 folder 4; SIU Box 16 folder 5","Hollywood, USA",,,
1237,14 Apr 1953,Hollywood,USA,,,y,"SIU Box 16 folder 4; SIU Box 16 folder 5","Hollywood, USA",,,
1238,15 Apr 1953,Hollywood,USA,,,y,"SIU Box 16 folder 4; SIU Box 16 folder 5","Hollywood, USA",,,
1239,16 Apr 1953,Hollywood,USA,,,y,SIU Box 39 folder 5,"Hollywood, USA",,,
1240,17 Apr 1953,Hollywood,USA,,,y,"SIU Box 16 folder 4; SIU Box 16 folder 5","Hollywood, USA",,,
1241,18 Apr 1953,Hollywood,USA,,,y,"SIU Box 16 folder 4; SIU Box 16 folder 5","Hollywood, USA",,,
1242,19 Apr 1953,Hollywood,USA,,,y,"SIU Box 16 folder 4; SIU Box 16 folder 5","Hollywood, USA",,,
1243,20 Apr 1953,Hollywood,USA,,,y,"SIU Box 16 folder 4; SIU Box 16 folder 5","Hollywood, USA",,,
1244,21 Apr 1953,Hollywood,USA,,,y,"SIU Box 16 folder 4; SIU Box 16 folder 5","Hollywood, USA",,,
1245,22 Apr 1953,Hollywood,USA,,,y,"SIU Box 16 folder 4; SIU Box 16 folder 5","Hollywood, USA",,,
1246,23 Apr 1953,Hollywood,USA,,,y,"SIU Box 16 folder 4; SIU Box 16 folder 5","Hollywood, USA",,,
1247,24 Apr 1953,Hollywood,USA,,,y,"SIU Box 16 folder 4; SIU Box 16 folder 5","Hollywood, USA",,,
1248,25 Apr 1953,Hollywood,USA,,,y,"SIU Box 16 folder 4; SIU Box 16 folder 5","Hollywood, USA",,,
1249,26 Apr 1953,Hollywood,USA,,,y,"SIU Box 16 folder 4; SIU Box 16 folder 5","Hollywood, USA",,,
1250,27 Apr 1953,Hollywood,USA,,,y,"SIU Box 16 folder 4; SIU Box 16 folder 5","Hollywood, USA",,,
1251,28 Apr 1953,Hollywood,USA,,,y,"SIU Box 16 folder 4; SIU Box 16 folder 5","Hollywood, USA",,,
1252,29 Apr 1953,Hollywood,USA,,,y,"SIU Box 16 folder 4; SIU Box 16 folder 5","Hollywood, USA",,,
1253,30 Apr 1953,Hollywood,USA,,,y,"SIU Box 16 folder 4; SIU Box 16 folder 5","Hollywood, USA",,,
1254,1 May 1953,Hollywood,USA,,,y,SIU Box 16 folder 5,"Hollywood, USA",,,
1255,2 May 1953,San Francisco,USA,,,n,SIU Box 16 folder 6,"San Francisco, USA",,,
1256,3 May 1953,San Francisco,USA,,,n,,"San Francisco, USA",,,
1257,4 May 1953,San Francisco,USA,,,n,SIU Box 16 folder 4,"San Francisco, USA",,,
1258,5 May 1953,San Francisco,USA,,,y,"SIU Box 16 folder 5; SIU Box 16 folder 6","San Francisco, USA",,,
1259,6 May 1953,San Francisco,USA,,,y,SIU Box 39 folder 5,"San Francisco, USA",,,
1260,7 May 1953,San Francisco,USA,,,y,SIU Box 16 folder 5,"San Francisco, USA",,,
1261,8 May 1953,San Francisco,USA,,,y,SIU Box 16 folder 5,"San Francisco, USA",,,
1262,9 May 1953,San Francisco,USA,,,y,SIU Box 16 folder 5,"San Francisco, USA",,,
1263,10 May 1953,San Francisco,USA,,,y,SIU Box 16 folder 5,"San Francisco, USA",,,
1264,11 May 1953,San Francisco,USA,,,y,SIU Box 16 folder 5,"San Francisco, USA",,,
1265,12 May 1953,San Francisco,USA,,,y,SIU Box 16 folder 5,"San Francisco, USA",,,
1266,13 May 1953,San Francisco,USA,,,y,SIU Box 16 folder 5,"San Francisco, USA",,,
1267,14 May 1953,San Francisco,USA,,,y,SIU Box 16 folder 5,"San Francisco, USA",,,
1268,15 May 1953,San Francisco,USA,,,y,SIU Box 16 folder 5,"San Francisco, USA",,,
1269,16 May 1953,San Francisco,USA,,,y,,"San Francisco, USA",,,
1270,17 May 1953,San Francisco,USA,,,y,MHS Box 22 Personal Log,"San Francisco, USA",,,
1271,18 May 1953,San Francisco,USA,,,y,MHS Box 22 Personal Log,"San Francisco, USA",,,
1272,19 May 1953,San Francisco,USA,,,y,MHS Box 22 Personal Log,"San Francisco, USA",,,
1273,20 May 1953,San Francisco,USA,,,y,MHS Box 22 Personal Log,"San Francisco, USA",,,
1274,21 May 1953,San Francisco,USA,,,y,MHS Box 22 Personal Log,"San Francisco, USA",,,
1275,22 May 1953,San Francisco,USA,,,y,MHS Box 22 Personal Log,"San Francisco, USA",,,
1276,23 May 1953,San Francisco,USA,,,y,MHS Box 22 Personal Log,"San Francisco, USA",,,
1277,24 May 1953,San Francisco,USA,Las Vegas,USA,n,,"San Francisco, USA",,,
1278,25 May 1953,Las Vegas,USA,,,n,,"Las Vegas, USA",,,
1279,26 May 1953,Las Vegas,USA,,,y,,"Las Vegas, USA",,,
1280,27 May 1953,Las Vegas,USA,,,y,SIU Box 16 folder 6,"Las Vegas, USA",,,
1281,28 May 1953,Las Vegas,USA,,,y,SIU Box 16 folder 6,"Las Vegas, USA",,,
1282,29 May 1953,Las Vegas,USA,,,y,"SIU Box 39 folder 5; SIU Box 16 folder 6","Las Vegas, USA",,,
1283,30 May 1953,Las Vegas,USA,,,y,"MHS Box 22 Personal Log; SIU Box 16 folder 6","Las Vegas, USA",,,
1284,31 May 1953,Las Vegas,USA,,,y,SIU Box 16 folder 6,"Las Vegas, USA",,,
1285,1 Jun 1953,Las Vegas,USA,,,y,SIU Box 16 folder 6,"Las Vegas, USA",,,
1286,2 Jun 1953,Las Vegas,USA,,,y,SIU Box 16 folder 6,"Las Vegas, USA",,,
1287,3 Jun 1953,Las Vegas,USA,,,y,SIU Box 16 folder 6,"Las Vegas, USA",,,
1288,4 Jun 1953,Hollywood,USA,,,n,MHS Box 22 Personal Log,"Hollywood, USA",,,
1289,5 Jun 1953,Las Vegas,USA,,,y,SIU Box 16 folder 6,"Las Vegas, USA",,,
1290,6 Jun 1953,Las Vegas,USA,,,y,SIU Box 16 folder 6,"Las Vegas, USA",,,
1291,7 Jun 1953,Las Vegas,USA,,,y,SIU Box 16 folder 6,"Las Vegas, USA",,,
1292,8 Jun 1953,Hollywood,USA,,,y,"SIU Box 16 folder 6; SIU Box 16 folder 7","Hollywood, USA",,,
1293,9 Jun 1953,Hollywood,USA,,,y,"SIU Box 16 folder 6; SIU Box 16 folder 7","Hollywood, USA",,,
1294,10 Jun 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1295,11 Jun 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1296,12 Jun 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1297,13 Jun 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1298,14 Jun 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1299,15 Jun 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1300,16 Jun 1953,Hollywood,USA,Reno,USA,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1301,17 Jun 1953,Reno,USA,,,y,SIU Box 16 folder 7,"Reno, USA",,,
1302,18 Jun 1953,Reno,USA,,,y,"SIU Box 16 folder 4; SIU Box 16 folder 7","Reno, USA",,,
1303,19 Jun 1953,Reno,USA,,,y,"SIU Box 16 folder 6; SIU Box 16 folder 7","Reno, USA",,,
1304,20 Jun 1953,Reno,USA,,,y,"SIU Box 16 folder 6; SIU Box 16 folder 7","Reno, USA",,,
1305,21 Jun 1953,Reno,USA,,,y,"SIU Box 16 folder 6; SIU Box 16 folder 7","Reno, USA",,,
1306,22 Jun 1953,Hollywood,USA,,,y,"MHS Box 22 Personal Log; SIU Box 39 folder 5; SIU Box 16 folder 7 - says Reno","Hollywood, USA",,,
1307,23 Jun 1953,Reno,USA,,,y,MHS Box 22 Personal Log,"Reno, USA",,,
1308,24 Jun 1953,Reno,USA,,,y,"SIU Box 16 folder 6; SIU Box 16 folder 7","Reno, USA",,,
1309,25 Jun 1953,Reno,USA,,,y,"SIU Box 16 folder 6; SIU Box 16 folder 7","Reno, USA",,,
1310,26 Jun 1953,Reno,USA,,,y,"SIU Box 16 folder 6; SIU Box 16 folder 7","Reno, USA",,,
1311,27 Jun 1953,Reno,USA,,,y,"SIU Box 16 folder 6; SIU Box 16 folder 7","Reno, USA",,,
1312,28 Jun 1953,Reno,USA,,,y,"SIU Box 16 folder 6; SIU Box 16 folder 7","Reno, USA",,,
1313,29 Jun 1953,Reno,USA,,,y,"SIU Box 16 folder 6; SIU Box 16 folder 7","Reno, USA",,,
1314,30 Jun 1953,Reno,USA,,,y,"SIU Box 16 folder 6; SIU Box 16 folder 7","Reno, USA",,,
1315,1 Jul 1953,Reno,USA,,,y,"SIU Box 16 folder 6; SIU Box 16 folder 7","Reno, USA",,,
1316,2 Jul 1953,Reno,USA,Hollywood,USA,n,"MHS Box 22 Personal Log; SIU Box 16 folder 7","Reno, USA",,,
1317,3 Jul 1953,Hollywood,USA,,,n,SIU Box 16 folder 7,"Hollywood, USA",,,
1318,4 Jul 1953,Hollywood,USA,,,n,SIU Box 16 folder 7,"Hollywood, USA",,,
1319,5 Jul 1953,Hollywood,USA,,,n,SIU Box 16 folder 7,"Hollywood, USA",,,
1320,6 Jul 1953,Hollywood,USA,,,n,SIU Box 16 folder 7,"Hollywood, USA",,,
1321,7 Jul 1953,Hollywood,USA,,,n,SIU Box 16 folder 7,"Hollywood, USA",,,
1322,8 Jul 1953,Hollywood,USA,,,n,SIU Box 16 folder 7,"Hollywood, USA",,,
1323,9 Jul 1953,Hollywood,USA,,,n,SIU Box 16 folder 7,"Hollywood, USA",,,
1324,10 Jul 1953,Hollywood,USA,,,n,SIU Box 16 folder 7,"Hollywood, USA",,,
1325,11 Jul 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1326,12 Jul 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1327,13 Jul 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1328,14 Jul 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1329,15 Jul 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1330,16 Jul 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1331,17 Jul 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1332,18 Jul 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1333,19 Jul 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1334,20 Jul 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1335,21 Jul 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1336,22 Jul 1953,Hollywood,USA,,,y,"MHS Box 22 Personal Log; SIU Box 16 folder 7","Hollywood, USA",,,
1337,23 Jul 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1338,24 Jul 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1339,25 Jul 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1340,26 Jul 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1341,27 Jul 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1342,28 Jul 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1343,29 Jul 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1344,30 Jul 1953,Hollywood,USA,,,y,SIU Box 16 folder 7,"Hollywood, USA",,,
1345,31 Jul 1953,Hollywood,USA,,,n,,"Hollywood, USA",,,
