,date,city_1,country_1,city_2,country_2,working,source,lat,lng,same
0,1950-01-01,Paris,France,,,y,SIU Box 14 folder 6,48.856614,2.3522219,True
1,1950-01-02,Paris,France,,,y,,48.856614,2.3522219,True
2,1950-01-03,Paris,France,,,y,SIU Box 14 folder 6; SIU Box 39 folder 1,48.856614,2.3522219,True
3,1950-01-04,Paris,France,,,y,SIU Box 14 folder 6; SIU Box 39 folder 2,48.856614,2.3522219,True
4,1950-01-05,Paris,France,,,y,SIU Box 14 folder 6; SIU Box 39 folder 3,48.856614,2.3522219,True
5,1950-01-06,Paris,France,,,y,SIU Box 14 folder 6; SIU Box 39 folder 4,48.856614,2.3522219,True
6,1950-01-07,Paris,France,,,y,,48.856614,2.3522219,True
7,1950-01-08,Paris,France,,,y,SIU Box 14 folder 6,48.856614,2.3522219,True
8,1950-01-09,Paris,France,,,y,SIU Box 14 folder 6,48.856614,2.3522219,True
9,1950-01-10,Paris,France,,,y,SIU Box 14 folder 6,48.856614,2.3522219,True
10,1950-01-11,Paris,France,,,y,SIU Box 14 folder 6,48.856614,2.3522219,True
11,1950-01-12,Paris,France,,,y,SIU Box 14 folder 6,48.856614,2.3522219,True
12,1950-01-13,Paris,France,,,y,SIU Box 14 folder 6,48.856614,2.3522219,True
13,1950-01-14,Paris,France,,,y,SIU Box 14 folder 6,48.856614,2.3522219,True
14,1950-01-15,Paris,France,,,y,SIU Box 14 folder 6,48.856614,2.3522219,True
15,1950-01-16,Paris,France,,,y,SIU Box 14 folder 6,48.856614,2.3522219,True
16,1950-01-17,Paris,France,,,y,SIU Box 14 folder 6,48.856614,2.3522219,True
17,1950-01-18,Paris,France,,,y,SIU Box 14 folder 6,48.856614,2.3522219,True
18,1950-01-19,Paris,France,,,y,SIU Box 14 folder 6,48.856614,2.3522219,True
19,1950-01-20,Paris,France,,,y,SIU Box 14 folder 6,48.856614,2.3522219,True
20,1950-01-21,Paris,France,,,y,SIU Box 14 folder 6,48.856614,2.3522219,True
21,1950-01-22,Paris,France,,,y,SIU Box 14 folder 6,48.856614,2.3522219,True
22,1950-01-23,Paris,France,,,y,SIU Box 14 folder 6,48.856614,2.3522219,True
23,1950-01-24,Paris,France,,,y,SIU Box 14 folder 6,48.856614,2.3522219,True
24,1950-01-25,Paris,France,,,y,SIU Box 14 folder 6,48.856614,2.3522219,True
25,1950-01-26,Paris,France,,,y,SIU Box 14 folder 6,48.856614,2.3522219,True
26,1950-01-27,Paris,France,,,y,"SIU Box 14 folder 6, 7",48.856614,2.3522219,True
27,1950-01-28,Paris,France,,,y,SIU Box 14 folder 6,48.856614,2.3522219,True
28,1950-01-29,Paris,France,,,y,SIU Box 14 folder 6,48.856614,2.3522219,True
29,1950-01-30,Paris,France,Cairo ,Egypt,n,TWA flight timetable Nov. 1949 from the collection of Björn Larsson,48.856614,2.3522219,True
30,1950-01-31,Cairo,Egypt,,,n,SIU Box 14 folder 8,30.0444196,31.2357116,False
31,1950-02-01,Cairo,Egypt,,,n,SIU Box 14 folder 8,30.0444196,31.2357116,True
32,1950-02-02,Cairo,Egypt,,,n,SIU Box 14 folder 8,30.0444196,31.2357116,True
33,1950-02-03,Cairo,Egypt,,,n,SIU Box 14 folder 8,30.0444196,31.2357116,True
34,1950-02-04,Cairo,Egypt,Rome,Italy,n,SIU Box 14 folder 8; AirFrance flight timetable May 1950 from the collection of Björn Larsson,30.0444196,31.2357116,True
35,1950-02-05,Rome,Italy,Turin,Italy,n,SIU Box 14 folder 8,41.9027835,12.4963655,False
36,1950-02-06,Turin,Italy,,,y,,45.070312,7.686856499999999,False
37,1950-02-07,Turin,Italy,,,y,,45.070312,7.686856499999999,True
38,1950-02-08,Genoa,Italy,,,y,SIU Box 39 folder 1,44.4056499,8.946256,False
39,1950-02-09,Genoa,Italy,,,y,SIU Box 39 folder 1,44.4056499,8.946256,True
40,1950-02-10,,,,,n,SIU Box 39 folder 1,36.0545737,-95.923037,False
41,1950-02-11,Naples,Italy,,,y,SIU Box 39 folder 1,40.8517746,14.2681244,False
42,1950-02-12,Naples,Italy,,,y,SIU Box 39 folder 1,40.8517746,14.2681244,True
43,1950-02-13,Rome,Italy,,,y,SIU Box 14 folder 8,41.9027835,12.4963655,False
44,1950-02-14,Rome,Italy,,,y,SIU Box 14 folder 8,41.9027835,12.4963655,True
45,1950-02-15,Rome,Italy,,,y,SIU Box 14 folder 8,41.9027835,12.4963655,True
46,1950-02-16,Rome,Italy,,,y,SIU Box 14 folder 8,41.9027835,12.4963655,True
47,1950-02-17,Rome,Italy,,,y,SIU Box 14 folder 8,41.9027835,12.4963655,True
48,1950-02-18,Rome,Italy,,,y,SIU Box 14 folder 8,41.9027835,12.4963655,True
49,1950-02-19,Rome,Italy,,,y,SIU Box 14 folder 8,41.9027835,12.4963655,True
50,1950-02-20,Rome,Italy,,,y,SIU Box 14 folder 8,41.9027835,12.4963655,True
51,1950-02-21,Rome,Italy,,,y,SIU Box 14 folder 8,41.9027835,12.4963655,True
52,1950-02-22,,,,,n,,36.0545737,-95.923037,False
53,1950-02-23,Florence,Italy,,,n,SIU Box 14 folder 8,43.7695604,11.2558136,False
54,1950-02-24,Florence,Italy,,,n,SIU Box 14 folder 8,43.7695604,11.2558136,True
55,1950-02-25,Florence,Italy,,,n,SIU Box 14 folder 8,43.7695604,11.2558136,True
56,1950-02-26,Florence,Italy,,,n,SIU Box 14 folder 8,43.7695604,11.2558136,True
57,1950-02-27,Bologna,Italy,,,y,SIU Box 14 folder 8,44.494887,11.3426162,False
58,1950-02-28,Bologna,Italy,,,y,SIU Box 14 folder 8,44.494887,11.3426162,True
59,1950-03-01,Milan,Italy,,,y,SIU Box 15 folder 1,45.4642035,9.189982,False
60,1950-03-02,Milan,Italy,,,y,SIU Box 15 folder 1,45.4642035,9.189982,True
61,1950-03-03,Milan,Italy,,,y,SIU Box 15 folder 1,45.4642035,9.189982,True
62,1950-03-04,Milan,Italy,,,y,SIU Box 15 folder 1,45.4642035,9.189982,True
63,1950-03-05,Milan,Italy,,,y,SIU Box 15 folder 1,45.4642035,9.189982,True
64,1950-03-06,Milan,Italy,,,y,SIU Box 15 folder 1,45.4642035,9.189982,True
65,1950-03-07,Milan,Italy,,,y,SIU Box 15 folder 1,45.4642035,9.189982,True
66,1950-03-08,Milan,Italy,,,y,SIU Box 15 folder 1,45.4642035,9.189982,True
67,1950-03-09,Milan,Italy,,,y,SIU Box 15 folder 1,45.4642035,9.189982,True
68,1950-03-10,Milan,Italy,,,y,SIU Box 15 folder 1,45.4642035,9.189982,True
69,1950-03-11,Milan,Italy,,,y,SIU Box 15 folder 1,45.4642035,9.189982,True
70,1950-03-12,Milan,Italy,,,y,SIU Box 15 folder 1,45.4642035,9.189982,True
71,1950-03-13,Milan,Italy,,,y,SIU Box 15 folder 1,45.4642035,9.189982,True
72,1950-03-14,Milan,Italy,,,y,SIU Box 15 folder 1,45.4642035,9.189982,True
73,1950-03-15,Milan,Italy,,,y,SIU Box 15 folder 1,45.4642035,9.189982,True
74,1950-03-16,Milan,Italy,,,y,SIU Box 15 folder 1,45.4642035,9.189982,True
75,1950-03-17,Milan,Italy,,,y,SIU Box 15 folder 1,45.4642035,9.189982,True
76,1950-03-18,Milan,Italy,,,y,SIU Box 15 folder 1,45.4642035,9.189982,True
77,1950-03-19,Milan,Italy,,,y,SIU Box 15 folder 1,45.4642035,9.189982,True
78,1950-03-20,Milan,Italy,Venice,Italy,y,"SIU Box 15 folder 1, 2",45.4642035,9.189982,True
79,1950-03-21,Venice,Italy,,,y,SIU Box 15 folder 1,45.4408474,12.3155151,False
80,1950-03-22,Venice,Italy,,,y,SIU Box 15 folder 1,45.4408474,12.3155151,True
81,1950-03-23,Venice,Italy,Milan,Italy,y,"SIU Box 15 folder 1, 2",45.4408474,12.3155151,True
82,1950-03-24,Milan,Italy,Piacenza,Italy,y,SIU Box 15 folder 1,45.4642035,9.189982,False
83,1950-03-25,Piacenza,Italy,Brescia,Italy,y,SIU Box 15 folder 1,45.0526206,9.6929845,False
84,1950-03-26,Brescia,Italy,Biella,Italy,y,SIU Box 15 folder 1; box 15 folder 6,45.5415526,10.2118019,False
85,1950-03-27,Biella,Italy,Genoa,Italy,y,,45.56288420000001,8.0583397,False
86,1950-03-28,Genoa,Italy,,,n,SIU Box 14 folder 6,44.4056499,8.946256,False
87,1950-03-29,Milan,Italy,Paris,France,n,SIU Box 15 folder 2; Box 39 folder 1,45.4642035,9.189982,False
88,1950-03-30,Paris,France,,,n,,48.856614,2.3522219,False
89,1950-03-31,Paris,France,,,n,,48.856614,2.3522219,True
90,1950-04-01,Paris,France,,,n,"SIU Box 15 folder 2, 3",48.856614,2.3522219,True
91,1950-04-02,Paris,France,,,n,SIU Box 15 folder 3,48.856614,2.3522219,True
92,1950-04-03,Paris,France,,,n,SIU Box 15 folder 3,48.856614,2.3522219,True
93,1950-04-04,Paris,France,,,n,SIU Box 15 folder 3,48.856614,2.3522219,True
94,1950-04-05,Paris,France,,,n,SIU Box 15 folder 3,48.856614,2.3522219,True
95,1950-04-06,Paris,France,,,n,SIU Box 15 folder 3,48.856614,2.3522219,True
96,1950-04-07,Paris,France,,,n,SIU Box 15 folder 3,48.856614,2.3522219,True
97,1950-04-08,Paris,France,,,n,SIU Box 15 folder 3,48.856614,2.3522219,True
98,1950-04-09,Paris,France,,,n,,48.856614,2.3522219,True
99,1950-04-10,Paris,France,New York City,USA,n,Pan American Airways Passenger Manifests (from London and from Paris),48.856614,2.3522219,True
100,1950-04-11,New York City,USA,,,n,,40.7127753,-74.0059728,False
101,1950-04-12,New York City,USA,,,n,,40.7127753,-74.0059728,True
102,1950-04-13,New York City,USA,,,n,SIU Box 15 folder 3,40.7127753,-74.0059728,True
103,1950-04-14,New York City,USA,,,y,SIU Box 15 folder 3,40.7127753,-74.0059728,True
104,1950-04-15,New York City,USA,,,y,SIU Box 15 folder 3; SIU Box 39 folder 2,40.7127753,-74.0059728,True
105,1950-04-16,New York City,USA,,,y,SIU Box 15 folder 3; IBDB,40.7127753,-74.0059728,True
106,1950-04-17,New York City,USA,,,y,SIU Box 15 folder 3; IBDB,40.7127753,-74.0059728,True
107,1950-04-18,New York City,USA,,,y,SIU Box 15 folder 3; IBDB,40.7127753,-74.0059728,True
108,1950-04-19,New York City,USA,,,y,"SIU program, MHS Box 22 Personal Log; IBDB",40.7127753,-74.0059728,True
109,1950-04-20,New York City,USA,,,y,IBDB,40.7127753,-74.0059728,True
110,1950-04-21,New York City,USA,,,y,IBDB,40.7127753,-74.0059728,True
111,1950-04-22,New York City,USA,,,y,IBDB,40.7127753,-74.0059728,True
112,1950-04-23,New York City,USA,,,y,IBDB,40.7127753,-74.0059728,True
113,1950-04-24,New York City,USA,,,y,IBDB,40.7127753,-74.0059728,True
114,1950-04-25,New York City,USA,,,y,IBDB,40.7127753,-74.0059728,True
115,1950-04-26,New York City,USA,,,y,IBDB,40.7127753,-74.0059728,True
116,1950-04-27,New York City,USA,,,y,IBDB,40.7127753,-74.0059728,True
117,1950-04-28,New York City,USA,,,y,SIU Box 15 folder 5,40.7127753,-74.0059728,True
118,1950-04-29,New York City,USA,,,y,IBDB,40.7127753,-74.0059728,True
119,1950-04-30,New York City,USA,,,y,SIU Box 39 folder 2,40.7127753,-74.0059728,True
120,1950-05-01,New York City,USA,,,y,"SIU program, MHS Box 22 Personal Log",40.7127753,-74.0059728,True
121,1950-05-02,New York City,USA,,,y,SIU Box 39 folder 2,40.7127753,-74.0059728,True
122,1950-05-03,New York City,USA,,,y,IBDB,40.7127753,-74.0059728,True
123,1950-05-04,New York City,USA,,,y,IBDB,40.7127753,-74.0059728,True
124,1950-05-05,New York City,USA,,,y,SIU Box 15 folder 5,40.7127753,-74.0059728,True
125,1950-05-06,New York City,USA,,,y,SIU Box 15 folder 5,40.7127753,-74.0059728,True
126,1950-05-07,New York City,USA,,,y,IBDB,40.7127753,-74.0059728,True
127,1950-05-08,New York City,USA,,,y,"SIU program, MHS Box 22 Personal Log",40.7127753,-74.0059728,True
128,1950-05-09,New York City,USA,,,y,IBDB,40.7127753,-74.0059728,True
129,1950-05-10,New York City,USA,,,y,IBDB,40.7127753,-74.0059728,True
130,1950-05-11,New York City,USA,,,y,IBDB,40.7127753,-74.0059728,True
131,1950-05-12,New York City,USA,,,y,IBDB,40.7127753,-74.0059728,True
132,1950-05-13,New York City,USA,,,y,IBDB,40.7127753,-74.0059728,True
133,1950-05-14,New York City,USA,,,y,SIU Box 39 folder 2,40.7127753,-74.0059728,True
134,1950-05-15,New York City,USA,,,y,SIU Box 39 folder 2,40.7127753,-74.0059728,True
135,1950-05-16,New York City,USA,,,y,SIU Box 39 folder 2,40.7127753,-74.0059728,True
136,1950-05-17,New York City,USA,,,y,SIU Box 39 folder 2,40.7127753,-74.0059728,True
137,1950-05-18,New York City,USA,,,y,SIU Box 39 folder 2,40.7127753,-74.0059728,True
138,1950-05-19,New York City,USA,,,y,SIU Box 39 folder 2,40.7127753,-74.0059728,True
139,1950-05-20,New York City,USA,,,y,SIU Box 39 folder 2; NYT,40.7127753,-74.0059728,True
140,1950-05-21,New York City,USA,,,y,SIU Box 39 folder 2,40.7127753,-74.0059728,True
141,1950-05-22,New York City,USA,,,n,,40.7127753,-74.0059728,True
142,1950-05-23,New York City,USA,,,n,,40.7127753,-74.0059728,True
143,1950-05-24,New York City,USA,,,n,,40.7127753,-74.0059728,True
144,1950-05-25,New York City,USA,,,n,,40.7127753,-74.0059728,True
145,1950-05-26,New York City,USA,,,n,SIU Box 39 folder 2,40.7127753,-74.0059728,True
146,1950-05-27,New York City,USA,,,n,SIU Box 39 folder 2,40.7127753,-74.0059728,True
147,1950-05-28,New York City,USA,,,n,SIU Box 39 folder 2,40.7127753,-74.0059728,True
148,1950-05-29,New York City,USA,,,n,,40.7127753,-74.0059728,True
149,1950-05-30,New York City,USA,,,n,,40.7127753,-74.0059728,True
150,1950-05-31,New York City,USA,,,n,,40.7127753,-74.0059728,True
151,1950-06-01,New York City,USA,,,n,,40.7127753,-74.0059728,True
152,1950-06-02,New York City,USA,,,n,,40.7127753,-74.0059728,True
153,1950-06-03,New York City,USA,,,n,Brazilian visa documentation,40.7127753,-74.0059728,True
154,1950-06-04,New York City,USA,,,n,,40.7127753,-74.0059728,True
155,1950-06-05,New York City,USA,,,n,flight manifest; flight schedule,40.7127753,-74.0059728,True
156,1950-06-06,Belem,Brazil,,,n,Brazilian visa documentation,-1.4557292,-48.4901785,False
157,1950-06-07,Belem,Brazil,Recife,Brazil,n,"MHS Box 22 Personal Log, SIU Box 15, folder 5",-1.4557292,-48.4901785,True
158,1950-06-08,Recife,Brazil,,,n,"SIU Box 15, Folder 5",-8.0522404,-34.9286096,False
159,1950-06-09,Recife,Brazil,,,y,"SIU Box 15, Folder 5",-8.0522404,-34.9286096,True
160,1950-06-10,Recife,Brazil,,,y,SIU Box 39 folder 2,-8.0522404,-34.9286096,True
161,1950-06-11,Recife,Brazil,,,y,SIU Box 39 folder 2,-8.0522404,-34.9286096,True
162,1950-06-12,Recife,Brazil,,,y,SIU Box 39 folder 2,-8.0522404,-34.9286096,True
163,1950-06-13,Recife,Brazil,Rio de Janeiro,Brazil,n,SIU Box 39 folder 2,-8.0522404,-34.9286096,True
164,1950-06-14,Rio de Janeiro,Brazil,,,n,"SIU Box 15, Folder 5",-22.9068467,-43.1728965,False
165,1950-06-15,Rio de Janeiro,Brazil,,,y,,-22.9068467,-43.1728965,True
166,1950-06-16,Rio de Janeiro,Brazil,,,y,MHS Box 22 Personal Log; SIU Box 39 folder 2,-22.9068467,-43.1728965,True
167,1950-06-17,Rio de Janeiro,Brazil,,,y,,-22.9068467,-43.1728965,True
168,1950-06-18,Rio de Janeiro,Brazil,,,y,,-22.9068467,-43.1728965,True
169,1950-06-19,Rio de Janeiro,Brazil,,,y,,-22.9068467,-43.1728965,True
170,1950-06-20,Rio de Janeiro,Brazil,,,y,,-22.9068467,-43.1728965,True
171,1950-06-21,Rio de Janeiro,Brazil,,,y,,-22.9068467,-43.1728965,True
172,1950-06-22,Rio de Janeiro,Brazil,,,y,,-22.9068467,-43.1728965,True
173,1950-06-23,Rio de Janeiro,Brazil,,,y,"SIU Box 15, Folder 5",-22.9068467,-43.1728965,True
174,1950-06-24,Rio de Janeiro,Brazil,,,y,,-22.9068467,-43.1728965,True
175,1950-06-25,Rio de Janeiro,Brazil,,,y,"SIU Box 15, Folder 5",-22.9068467,-43.1728965,True
176,1950-06-26,Rio de Janeiro,Brazil,,,y,,-22.9068467,-43.1728965,True
177,1950-06-27,Rio de Janeiro,Brazil,,,y,,-22.9068467,-43.1728965,True
178,1950-06-28,Rio de Janeiro,Brazil,,,y,,-22.9068467,-43.1728965,True
179,1950-06-29,Rio de Janeiro,Brazil,,,y,,-22.9068467,-43.1728965,True
180,1950-06-30,Rio de Janeiro,Brazil,,,y,,-22.9068467,-43.1728965,True
181,1950-07-01,Rio de Janeiro,Brazil,,,y,,-22.9068467,-43.1728965,True
182,1950-07-02,Rio de Janeiro,Brazil,,,y,,-22.9068467,-43.1728965,True
183,1950-07-03,Rio de Janeiro,Brazil,,,y,timetable in personal log SIU Box 42 folder 1,-22.9068467,-43.1728965,True
184,1950-07-04,Rio de Janeiro,Brazil,,,y,timetable in personal log SIU Box 42 folder 1; Brazilian visa docs,-22.9068467,-43.1728965,True
185,1950-07-05,Rio de Janeiro,Brazil,,,y,timetable in personal log SIU Box 42 folder 1,-22.9068467,-43.1728965,True
186,1950-07-06,Rio de Janeiro,Brazil,,,y,timetable in personal log SIU Box 42 folder 1,-22.9068467,-43.1728965,True
187,1950-07-07,Rio de Janeiro,Brazil,,,y,timetable in personal log SIU Box 42 folder 1,-22.9068467,-43.1728965,True
188,1950-07-08,Rio de Janeiro,Brazil,,,n,,-22.9068467,-43.1728965,True
189,1950-07-09,Rio de Janeiro,Brazil,,,n,,-22.9068467,-43.1728965,True
190,1950-07-10,Rio de Janeiro,Brazil,Sao Paulo,Brazil,n,SIU Box 39 folder 2,-22.9068467,-43.1728965,True
191,1950-07-11,Sao Paulo,Brazil,,,y,SIU Box 39 folder 2; SIU Box 104 folder 4,-23.5505199,-46.63330939999999,False
192,1950-07-12,Sao Paulo,Brazil,,,y,SIU Box 15 folder 5,-23.5505199,-46.63330939999999,True
193,1950-07-13,Sao Paulo,Brazil,,,y,SIU Box 39 folder 2,-23.5505199,-46.63330939999999,True
194,1950-07-14,Sao Paulo,Brazil,,,y,,-23.5505199,-46.63330939999999,True
195,1950-07-15,Sao Paulo,Brazil,,,y,,-23.5505199,-46.63330939999999,True
196,1950-07-16,Sao Paulo,Brazil,,,y,,-23.5505199,-46.63330939999999,True
197,1950-07-17,Sao Paulo,Brazil,,,y,,-23.5505199,-46.63330939999999,True
198,1950-07-18,Sao Paulo,Brazil,,,y,,-23.5505199,-46.63330939999999,True
199,1950-07-19,Sao Paulo,Brazil,,,y,,-23.5505199,-46.63330939999999,True
200,1950-07-20,Sao Paulo,Brazil,,,y,,-23.5505199,-46.63330939999999,True
201,1950-07-21,Sao Paulo,Brazil,,,y,,-23.5505199,-46.63330939999999,True
202,1950-07-22,Sao Paulo,Brazil,,,y,,-23.5505199,-46.63330939999999,True
203,1950-07-23,Sao Paulo,Brazil,,,y,,-23.5505199,-46.63330939999999,True
204,1950-07-24,Sao Paulo,Brazil,,,y,SIU program,-23.5505199,-46.63330939999999,True
205,1950-07-25,Sao Paulo,Brazil,,,y,,-23.5505199,-46.63330939999999,True
206,1950-07-26,Sao Paulo,Brazil,,,y,,-23.5505199,-46.63330939999999,True
207,1950-07-27,Sao Paulo,Brazil,,,y,,-23.5505199,-46.63330939999999,True
208,1950-07-28,Sao Paulo,Brazil,,,n,,-23.5505199,-46.63330939999999,True
209,1950-07-29,Sao Paulo,Brazil,Rio de Janeiro,Brazil,y,SIU Box 39 folder 2; SIU Box 104 folder 4; SIU Box 42 folder 1,-23.5505199,-46.63330939999999,True
210,1950-07-30,Rio de Janeiro,Brazil,,,y,,-22.9068467,-43.1728965,False
211,1950-07-31,Rio de Janeiro,Brazil,,,y,,-22.9068467,-43.1728965,True
212,1950-08-01,Rio de Janeiro,Brazil,,,y,SIU Box 39 folder 2,-22.9068467,-43.1728965,True
213,1950-08-02,Rio de Janeiro,Brazil,,,y,,-22.9068467,-43.1728965,True
214,1950-08-03,Rio de Janeiro,Brazil,,,y,,-22.9068467,-43.1728965,True
215,1950-08-04,Rio de Janeiro,Brazil,,,y,,-22.9068467,-43.1728965,True
216,1950-08-05,Rio de Janeiro,Brazil,,,y,,-22.9068467,-43.1728965,True
217,1950-08-06,Rio de Janeiro,Brazil,,,y,,-22.9068467,-43.1728965,True
218,1950-08-07,Rio de Janeiro,Brazil,,,y,,-22.9068467,-43.1728965,True
219,1950-08-08,Rio de Janeiro,Brazil,,,y,SIU Box 39 folder 3,-22.9068467,-43.1728965,True
220,1950-08-09,Rio de Janeiro,Brazil,,,y,SIU Box 39 folder 3,-22.9068467,-43.1728965,True
221,1950-08-10,Rio de Janeiro,Brazil,,,y,SIU Box 39 folder 3,-22.9068467,-43.1728965,True
222,1950-08-11,Rio de Janeiro,Brazil,,,y,SIU Box 39 folder 3,-22.9068467,-43.1728965,True
223,1950-08-12,Rio de Janeiro,Brazil,,,y,SIU Box 39 folder 3,-22.9068467,-43.1728965,True
224,1950-08-13,Rio de Janeiro,Brazil,,,y,SIU Box 39 folder 3,-22.9068467,-43.1728965,True
225,1950-08-14,Rio de Janeiro,Brazil,Montevideo,Uruguay,n,SIU Box 39 folder 3,-22.9068467,-43.1728965,True
226,1950-08-15,Montevideo,Uruguay,,,y,SIU Box 39 folder 3,-34.9011127,-56.16453139999999,False
227,1950-08-16,Montevideo,Uruguay,,,y,SIU Box 39 folder 3,-34.9011127,-56.16453139999999,True
228,1950-08-17,Montevideo,Uruguay,,,y,SIU Box 39 folder 3,-34.9011127,-56.16453139999999,True
229,1950-08-18,Montevideo,Uruguay,,,y,SIU Box 39 folder 3,-34.9011127,-56.16453139999999,True
230,1950-08-19,Montevideo,Uruguay,,,y,SIU Box 39 folder 3,-34.9011127,-56.16453139999999,True
231,1950-08-20,Montevideo,Uruguay,,,y,SIU Box 39 folder 3,-34.9011127,-56.16453139999999,True
232,1950-08-21,Montevideo,Uruguay,,,y,SIU Box 39 folder 3,-34.9011127,-56.16453139999999,True
233,1950-08-22,Montevideo,Uruguay,,,y,SIU Box 39 folder 3,-34.9011127,-56.16453139999999,True
234,1950-08-23,Montevideo,Uruguay,,,y,SIU Box 39 folder 3,-34.9011127,-56.16453139999999,True
235,1950-08-24,Montevideo,Uruguay,,,y,SIU Box 39 folder 3,-34.9011127,-56.16453139999999,True
236,1950-08-25,Montevideo,Uruguay,,,y,SIU program; MHS Box 22 Personal Log; SIU Box 39 folder 3,-34.9011127,-56.16453139999999,True
237,1950-08-26,Montevideo,Uruguay,,,y,SIU Box 104 folder 4,-34.9011127,-56.16453139999999,True
238,1950-08-27,Montevideo,Uruguay,,,y,SIU Box 104 folder 4,-34.9011127,-56.16453139999999,True
239,1950-08-28,Montevideo,Uruguay,,,y,SIU Box 104 folder 4; SIU Box 42 folder 1,-34.9011127,-56.16453139999999,True
240,1950-08-29,Montevideo,Uruguay,,,y,SIU Box 104 folder 4,-34.9011127,-56.16453139999999,True
241,1950-08-30,Montevideo,Uruguay,Buenos Aires,Argentina,n,,-34.9011127,-56.16453139999999,True
242,1950-08-31,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,False
243,1950-09-01,Buenos Aires,Argentina,,,y,SIU program; MHS Box 22 Personal Log; SIU Box 104 folder 4,-34.6036844,-58.3815591,True
244,1950-09-02,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
245,1950-09-03,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
246,1950-09-04,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
247,1950-09-05,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
248,1950-09-06,Buenos Aires,Argentina,,,y,"SIU Box 15, folder 6",-34.6036844,-58.3815591,True
249,1950-09-07,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
250,1950-09-08,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
251,1950-09-09,Buenos Aires,Argentina,,,y,SIU Box 42 folder 1,-34.6036844,-58.3815591,True
252,1950-09-10,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
253,1950-09-11,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
254,1950-09-12,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
255,1950-09-13,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
256,1950-09-14,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
257,1950-09-15,Buenos Aires,Argentina,,,y,"SIU program, MHS Box 22 Personal Log",-34.6036844,-58.3815591,True
258,1950-09-16,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
259,1950-09-17,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
260,1950-09-18,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
261,1950-09-19,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
262,1950-09-20,Buenos Aires,Argentina,,,y,"SIU program, MHS Box 22 Personal Log",-34.6036844,-58.3815591,True
263,1950-09-21,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
264,1950-09-22,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
265,1950-09-23,Buenos Aires,Argentina,,,y,"SIU Box 15, folder 6",-34.6036844,-58.3815591,True
266,1950-09-24,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
267,1950-09-25,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
268,1950-09-26,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
269,1950-09-27,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
270,1950-09-28,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
271,1950-09-29,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
272,1950-09-30,Buenos Aires,Argentina,,,y,"SIU program, MHS Box 22 Personal Log",-34.6036844,-58.3815591,True
273,1950-10-01,Buenos Aires,Argentina,,,y,"NYT 01 Oct 1950, p106",-34.6036844,-58.3815591,True
274,1950-10-02,Buenos Aires,Argentina,,,y,"SIU program, MHS Box 22 Personal Log",-34.6036844,-58.3815591,True
275,1950-10-03,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
276,1950-10-04,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
277,1950-10-05,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
278,1950-10-06,Buenos Aires,Argentina,,,y,"SIU program, MHS Box 22 Personal Log",-34.6036844,-58.3815591,True
279,1950-10-07,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
280,1950-10-08,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
281,1950-10-09,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
282,1950-10-10,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
283,1950-10-11,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
284,1950-10-12,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
285,1950-10-13,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
286,1950-10-14,Buenos Aires,Argentina,,,y,"SIU Box 15, folder 6",-34.6036844,-58.3815591,True
287,1950-10-15,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
