,date,city_1,country_1,city_2,country_2,working,source,location,lat,lng,geocoded_location
741,1952-01-12,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
742,1952-01-13,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
743,1952-01-14,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
744,1952-01-15,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
745,1952-01-16,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
746,1952-01-17,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
747,1952-01-18,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
748,1952-01-19,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
749,1952-01-20,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
750,1952-01-21,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
751,1952-01-22,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
752,1952-01-23,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
753,1952-01-24,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
754,1952-01-25,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
755,1952-01-26,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
756,1952-01-27,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
757,1952-01-28,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
758,1952-01-29,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
759,1952-01-30,London,England,,,y,MHS Box 22 Personal Log,"London,England",,,
760,1952-01-31,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
761,1952-02-01,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
762,1952-02-02,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
763,1952-02-03,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
764,1952-02-04,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
765,1952-02-05,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
766,1952-02-06,London,England,,,n,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
767,1952-02-07,London,England,,,n,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
768,1952-02-08,London,England,,,n,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
769,1952-02-09,London,England,,,n,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
770,1952-02-10,London,England,,,n,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
771,1952-02-11,London,England,,,n,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
772,1952-02-12,London,England,,,n,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
773,1952-02-13,London,England,,,y,MHS Box 22 Personal Log; SIU Box 16 folder 1,"London,England",51.5073509,-0.1277583,
774,1952-02-14,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
775,1952-02-15,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
776,1952-02-16,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
777,1952-02-17,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
778,1952-02-18,London,England,,,y,MHS Box 22 Personal Log,"London,England",,,
779,1952-02-19,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
780,1952-02-20,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
781,1952-02-21,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
782,1952-02-22,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
783,1952-02-23,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
784,1952-02-24,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
785,1952-02-25,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
786,1952-02-26,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
787,1952-02-27,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
788,1952-02-28,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
789,1952-02-29,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
790,1952-03-01,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
791,1952-03-02,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
792,1952-03-03,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
793,1952-03-04,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
794,1952-03-05,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
795,1952-03-06,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
796,1952-03-07,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
797,1952-03-08,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
798,1952-03-09,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
799,1952-03-10,London,England,,,y,MHS Box 22 Personal Log; SIU Box 39 folder 4,"London,England",51.5073509,-0.1277583,
800,1952-03-11,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
801,1952-03-12,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
802,1952-03-13,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
803,1952-03-14,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
804,1952-03-15,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
805,1952-03-16,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
806,1952-03-17,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
807,1952-03-18,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
808,1952-03-19,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
809,1952-03-20,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
810,1952-03-21,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
811,1952-03-22,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
812,1952-03-23,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
813,1952-03-24,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
814,1952-03-25,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
815,1952-03-26,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
816,1952-03-27,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
817,1952-03-28,London,England,,,y,MHS Box 22 Personal Log,"London,England",,,
818,1952-03-29,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
819,1952-03-30,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
820,1952-03-31,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
821,1952-04-01,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
822,1952-04-02,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
823,1952-04-03,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
824,1952-04-04,London,England,,,y,MHS Box 22 Personal Log; SIU Box 16 folder 1,"London,England",51.5073509,-0.1277583,
825,1952-04-05,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
826,1952-04-06,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
827,1952-04-07,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
828,1952-04-08,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
829,1952-04-09,London,England,,,y,MHS Box 22 Personal Log,"London,England",,,
830,1952-04-10,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
831,1952-04-11,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
832,1952-04-12,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
833,1952-04-13,London,England,,,y,MHS Box 22 Personal Log,"London,England",,,
834,1952-04-14,London,England,,,y,MHS Box 22 Personal Log; SIU Box 39 folder 4,"London,England",51.5073509,-0.1277583,
835,1952-04-15,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
836,1952-04-16,London,England,,,y,MHS Box 22 Personal Log,"London,England",,,
837,1952-04-17,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
838,1952-04-18,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
839,1952-04-19,London,England,,,y,MHS Box 22 Personal Log,"London,England",51.5073509,-0.1277583,
840,1952-04-20,London,England,,,n,MHS Box 22 Personal Log,"London,England",,,
841,1952-04-21,Cairnryan,Scotland,Belfast,Northern Ireland,y,SIU program; MHS Box 22 Personal Log,"Cairnryan,Scotland",,,
842,1952-04-22,Belfast,Northern Ireland,,,y,SIU program; MHS Box 22 Personal Log,"Belfast,Northern Ireland",54.59728500000001,-5.93012,
843,1952-04-23,Belfast,Northern Ireland,,,y,SIU program; MHS Box 22 Personal Log,"Belfast,Northern Ireland",54.59728500000001,-5.93012,
844,1952-04-24,Belfast,Northern Ireland,,,y,SIU program; MHS Box 22 Personal Log,"Belfast,Northern Ireland",54.59728500000001,-5.93012,
845,1952-04-25,Belfast,Northern Ireland,,,y,SIU program; MHS Box 22 Personal Log,"Belfast,Northern Ireland",54.59728500000001,-5.93012,
846,1952-04-26,Belfast,Northern Ireland,,,y,SIU program; MHS Box 22 Personal Log,"Belfast,Northern Ireland",54.59728500000001,-5.93012,
847,1952-04-27,Belfast,Northern Ireland,,,y,SIU program; MHS Box 22 Personal Log,"Belfast,Northern Ireland",54.59728500000001,-5.93012,
848,1952-04-28,Belfast,Northern Ireland,,,y,SIU program; MHS Box 22 Personal Log; MHS Box 56 Clippings,"Belfast,Northern Ireland",,,
849,1952-04-29,Belfast,Northern Ireland,,,y,SIU program; MHS Box 22 Personal Log,"Belfast,Northern Ireland",54.59728500000001,-5.93012,
850,1952-04-30,Belfast,Northern Ireland,,,y,SIU program; MHS Box 22 Personal Log,"Belfast,Northern Ireland",54.59728500000001,-5.93012,
851,1952-05-01,Belfast,Northern Ireland,,,y,SIU program; MHS Box 22 Personal Log,"Belfast,Northern Ireland",54.59728500000001,-5.93012,
852,1952-05-02,Belfast,Northern Ireland,,,y,SIU program; MHS Box 22 Personal Log; SIU Box 39 folder 4,"Belfast,Northern Ireland",,,
853,1952-05-03,Belfast,Northern Ireland,,,y,SIU program; MHS Box 22 Personal Log,"Belfast,Northern Ireland",54.59728500000001,-5.93012,
854,1952-05-04,Belfast,Northern Ireland,Dublin,Ireland,n,MHS Box 22 Personal Log,"Belfast,Northern Ireland",,,
855,1952-05-05,Dublin,Ireland,,,y,MHS Box 22 Personal Log,"Dublin,Ireland",53.3498053,-6.2603097,
856,1952-05-06,Dublin,Ireland,,,y,MHS Box 22 Personal Log; MHS Box 56 Clippings,"Dublin,Ireland",,,
857,1952-05-07,Dublin,Ireland,,,y,MHS Box 22 Personal Log,"Dublin,Ireland",,,
858,1952-05-08,Dublin,Ireland,,,y,MHS Box 22 Personal Log,"Dublin,Ireland",53.3498053,-6.2603097,
859,1952-05-09,Dublin,Ireland,,,y,MHS Box 22 Personal Log,"Dublin,Ireland",53.3498053,-6.2603097,
860,1952-05-10,Dublin,Ireland,,,y,MHS Box 22 Personal Log,"Dublin,Ireland",,,
861,1952-05-11,Dublin,Ireland,London,England,n,MHS Box 22 Personal Log,"Dublin,Ireland",53.3498053,-6.2603097,
862,1952-05-12,London,England,Bournemouth,England,y,MHS Box 22 Personal Log; MHS Box 56 Clippings,"London,England",,,
863,1952-05-13,Bournemouth,England,,,y,MHS Box 22 Personal Log,"Bournemouth,England",,,
864,1952-05-14,Bournemouth,England,,,y,MHS Box 22 Personal Log,"Bournemouth,England",,,
865,1952-05-15,Bournemouth,England,,,y,MHS Box 22 Personal Log,"Bournemouth,England",50.719164,-1.880769,
866,1952-05-16,Bournemouth,England,,,y,MHS Box 22 Personal Log,"Bournemouth,England",50.719164,-1.880769,
867,1952-05-17,Bournemouth,England,,,y,MHS Box 22 Personal Log,"Bournemouth,England",,,
868,1952-05-18,Bournemouth,England,,,y,MHS Box 22 Personal Log,"Bournemouth,England",,,
869,1952-05-19,Bournemouth,England,,,y,MHS Box 22 Personal Log,"Bournemouth,England",,,
870,1952-05-20,Bournemouth,England,,,y,MHS Box 22 Personal Log,"Bournemouth,England",50.719164,-1.880769,
871,1952-05-21,Bournemouth,England,,,y,MHS Box 22 Personal Log; SIU Box 39 folder 4,"Bournemouth,England",50.719164,-1.880769,
872,1952-05-22,Bournemouth,England,,,y,MHS Box 22 Personal Log,"Bournemouth,England",,,
873,1952-05-23,Bournemouth,England,,,y,MHS Box 22 Personal Log,"Bournemouth,England",50.719164,-1.880769,
874,1952-05-24,Bournemouth,England,,,y,MHS Box 22 Personal Log,"Bournemouth,England",50.719164,-1.880769,
875,1952-05-25,Bournemouth,England,Nottingham,England,n,MHS Box 22 Personal Log,"Bournemouth,England",50.719164,-1.880769,
876,1952-05-26,Nottingham,England,,,y,MHS Box 22 Personal Log; MHS Box 56 Clippings,"Nottingham,England",,,
877,1952-05-27,Nottingham,England,,,y,MHS Box 22 Personal Log; MHS Box 56 Clippings,"Nottingham,England",,,
878,1952-05-28,Nottingham,England,,,y,MHS Box 22 Personal Log; MHS Box 56 Clippings,"Nottingham,England",52.95478319999999,-1.1581086,
879,1952-05-29,Nottingham,England,,,y,MHS Box 22 Personal Log; MHS Box 56 Clippings,"Nottingham,England",,,
880,1952-05-30,Nottingham,England,,,y,MHS Box 22 Personal Log; MHS Box 56 Clippings,"Nottingham,England",52.95478319999999,-1.1581086,
881,1952-05-31,Nottingham,England,,,y,MHS Box 22 Personal Log; MHS Box 56 Clippings,"Nottingham,England",,,
882,1952-06-01,Nottingham,England,,,y,MHS Box 22 Personal Log; MHS Box 56 Clippings,"Nottingham,England",52.95478319999999,-1.1581086,
883,1952-06-02,Nottingham,England,,,y,MHS Box 22 Personal Log; MHS Box 56 Clippings,"Nottingham,England",,,
884,1952-06-03,Nottingham,England,,,y,MHS Box 22 Personal Log; MHS Box 56 Clippings; SIU Box 39 folder 4,"Nottingham,England",,,
885,1952-06-04,Nottingham,England,,,y,MHS Box 22 Personal Log; MHS Box 56 Clippings,"Nottingham,England",52.95478319999999,-1.1581086,
886,1952-06-05,Nottingham,England,,,y,MHS Box 22 Personal Log; MHS Box 56 Clippings,"Nottingham,England",52.95478319999999,-1.1581086,
887,1952-06-06,Nottingham,England,,,y,MHS Box 22 Personal Log; MHS Box 56 Clippings,"Nottingham,England",52.95478319999999,-1.1581086,
888,1952-06-07,Nottingham,England,,,y,MHS Box 22 Personal Log; MHS Box 56 Clippings,"Nottingham,England",52.95478319999999,-1.1581086,
889,1952-06-08,Nottingham,England,,,y,MHS Box 22 Personal Log; MHS Box 56 Clippings,"Nottingham,England",52.95478319999999,-1.1581086,
890,1952-06-09,Birmingham,England,,,y,"SIU program, MHS Box 22 Personal Log","Birmingham,England",52.48624299999999,-1.890401,
891,1952-06-10,Birmingham,England,,,y,"SIU program, MHS Box 22 Personal Log; MHS Box 56 Clippings","Birmingham,England",52.48624299999999,-1.890401,
892,1952-06-11,Birmingham,England,,,y,"SIU program, MHS Box 22 Personal Log","Birmingham,England",,,
893,1952-06-12,Birmingham,England,,,y,"SIU program, MHS Box 22 Personal Log","Birmingham,England",,,
894,1952-06-13,Birmingham,England,,,y,"SIU program, MHS Box 22 Personal Log","Birmingham,England",52.48624299999999,-1.890401,
895,1952-06-14,Birmingham,England,,,y,"SIU program, MHS Box 22 Personal Log; SIU Box 39 folder 4","Birmingham,England",52.48624299999999,-1.890401,
896,1952-06-15,Birmingham,England,,,y,"SIU program, MHS Box 22 Personal Log","Birmingham,England",52.48624299999999,-1.890401,
897,1952-06-16,Birmingham,England,,,y,"SIU program, MHS Box 22 Personal Log","Birmingham,England",52.48624299999999,-1.890401,
898,1952-06-17,Birmingham,England,,,y,"SIU program, MHS Box 22 Personal Log","Birmingham,England",52.48624299999999,-1.890401,
899,1952-06-18,Birmingham,England,,,y,"SIU program, MHS Box 22 Personal Log","Birmingham,England",52.48624299999999,-1.890401,
900,1952-06-19,Birmingham,England,,,y,"SIU program, MHS Box 22 Personal Log","Birmingham,England",52.48624299999999,-1.890401,
901,1952-06-20,Birmingham,England,,,y,"SIU program, MHS Box 22 Personal Log","Birmingham,England",52.48624299999999,-1.890401,
902,1952-06-21,Birmingham,England,,,y,"SIU program, MHS Box 22 Personal Log; SIU Box 16 folder 1","Birmingham,England",52.48624299999999,-1.890401,
903,1952-06-22,Birmingham,England,Bristol,England,n,,"Birmingham,England",,,
904,1952-06-23,Bristol,England,,,y,SIU program,"Bristol,England",51.454513,-2.58791,
905,1952-06-24,Bristol,England,,,y,SIU program; MHS Box 56 Clippings,"Bristol,England",51.454513,-2.58791,
906,1952-06-25,Bristol,England,,,y,SIU program,"Bristol,England",51.454513,-2.58791,
907,1952-06-26,Bristol,England,,,y,SIU program,"Bristol,England",51.454513,-2.58791,
908,1952-06-27,Bristol,England,,,y,SIU program; SIU Box 39 folder 4,"Bristol,England",51.454513,-2.58791,
909,1952-06-28,Bristol,England,,,y,"SIU program, MHS Box 22 Personal Log","Bristol,England",51.454513,-2.58791,
910,1952-06-29,Bristol,England,,,y,"SIU program, MHS Box 22 Personal Log","Bristol,England",51.454513,-2.58791,
911,1952-06-30,Bristol,England,,,y,SIU program,"Bristol,England",51.454513,-2.58791,
912,1952-07-01,Bristol,England,,,y,SIU program; SIU Box 39 folder 4,"Bristol,England",51.454513,-2.58791,
913,1952-07-02,Bristol,England,,,y,SIU program,"Bristol,England",51.454513,-2.58791,
914,1952-07-03,Bristol,England,,,y,SIU program,"Bristol,England",51.454513,-2.58791,
915,1952-07-04,Bristol,England,,,y,SIU program,"Bristol,England",51.454513,-2.58791,
916,1952-07-05,Bristol,England,,,y,SIU program,"Bristol,England",,,
917,1952-07-06,Bristol,England,London,England,n,,"Bristol,England",51.454513,-2.58791,
918,1952-07-07,London,England,,,n,,"London,England",,,
919,1952-07-08,London,England,,,n,SIU Box 16 folder 2,"London,England",51.5073509,-0.1277583,
920,1952-07-09,London,England,Copenhagen,Denmark,n,,"London,England",51.5073509,-0.1277583,
921,1952-07-10,Copenhagen,Denmark,,,y,SIU Box 16 folder 2,"Copenhagen,Denmark",55.6760968,12.5683372,
922,1952-07-11,Copenhagen,Denmark,,,y,,"Copenhagen,Denmark",55.6760968,12.5683372,
923,1952-07-12,Copenhagen,Denmark,,,y,,"Copenhagen,Denmark",55.6760968,12.5683372,
924,1952-07-13,Copenhagen,Denmark,,,y,,"Copenhagen,Denmark",55.6760968,12.5683372,
925,1952-07-14,Copenhagen,Denmark,,,y,,"Copenhagen,Denmark",55.6760968,12.5683372,
926,1952-07-15,Copenhagen,Denmark,,,y,,"Copenhagen,Denmark",,,
927,1952-07-16,Copenhagen,Denmark,,,y,,"Copenhagen,Denmark",55.6760968,12.5683372,
928,1952-07-17,Copenhagen,Denmark,,,y,,"Copenhagen,Denmark",55.6760968,12.5683372,
929,1952-07-18,Copenhagen,Denmark,,,y,SIU Box 39 folder 4; SIU Box 16 folder 2,"Copenhagen,Denmark",,,
930,1952-07-19,Copenhagen,Denmark,,,y,SIU Box 39 folder 4,"Copenhagen,Denmark",55.6760968,12.5683372,
931,1952-07-20,Copenhagen,Denmark,,,y,SIU Box 39 folder 4; SIU Box 16 folder 2,"Copenhagen,Denmark",55.6760968,12.5683372,
932,1952-07-21,Copenhagen,Denmark,,,y,SIU Box 39 folder 4,"Copenhagen,Denmark",55.6760968,12.5683372,
933,1952-07-22,Copenhagen,Denmark,,,y,SIU Box 39 folder 4,"Copenhagen,Denmark",55.6760968,12.5683372,
934,1952-07-23,Copenhagen,Denmark,,,y,SIU Box 39 folder 4,"Copenhagen,Denmark",55.6760968,12.5683372,
935,1952-07-24,Copenhagen,Denmark,,,y,SIU Box 39 folder 4; SIU Box 16 folder 2,"Copenhagen,Denmark",55.6760968,12.5683372,
936,1952-07-25,Copenhagen,Denmark,,,y,SIU Box 39 folder 4; SIU Box 16 folder 2,"Copenhagen,Denmark",55.6760968,12.5683372,
937,1952-07-26,Copenhagen,Denmark,,,y,MHS Box 56 Clippings,"Copenhagen,Denmark",55.6760968,12.5683372,
938,1952-07-27,Copenhagen,Denmark,,,y,MHS Box 56 Clippings,"Copenhagen,Denmark",55.6760968,12.5683372,
939,1952-07-28,Copenhagen,Denmark,,,y,MHS Box 56 Clippings,"Copenhagen,Denmark",55.6760968,12.5683372,
940,1952-07-29,Copenhagen,Denmark,,,y,MHS Box 56 Clippings,"Copenhagen,Denmark",55.6760968,12.5683372,
941,1952-07-30,Copenhagen,Denmark,,,y,MHS Box 56 Clippings,"Copenhagen,Denmark",55.6760968,12.5683372,
942,1952-07-31,Copenhagen,Denmark,,,y,MHS Box 56 Clippings,"Copenhagen,Denmark",55.6760968,12.5683372,
943,1952-08-01,Copenhagen,Denmark,,,y,MHS Box 56 Clippings; SIU Box 16 folder 2,"Copenhagen,Denmark",55.6760968,12.5683372,
944,1952-08-02,Copenhagen,Denmark,,,y,MHS Box 56 Clippings; SIU Box 16 folder 2,"Copenhagen,Denmark",55.6760968,12.5683372,
945,1952-08-03,Copenhagen,Denmark,Paris,France,n,SIU Box 39 folder 4; SIU Box 16 folder 2,"Copenhagen,Denmark",55.6760968,12.5683372,
946,1952-08-04,Paris,France,,,n,SIU Box 39 folder 4; SIU Box 16 folder 2,"Paris,France",48.856614,2.3522219,
947,1952-08-05,Paris,France,,,n,SIU Box 39 folder 4,"Paris,France",,,
948,1952-08-06,Paris,France,,,n,SIU Box 39 folder 4,"Paris,France",48.856614,2.3522219,
949,1952-08-07,Paris,France,,,n,SIU Box 39 folder 4,"Paris,France",48.856614,2.3522219,
950,1952-08-08,Paris,France,,,n,SIU Box 39 folder 4,"Paris,France",48.856614,2.3522219,
951,1952-08-09,Paris,France,,,n,SIU Box 39 folder 4; SIU Box 16 folder 2,"Paris,France",48.856614,2.3522219,
952,1952-08-10,Paris,France,Vichy,France,n,SIU Box 39 folder 4;  SIU Box 16 folder 2,"Paris,France",48.856614,2.3522219,
953,1952-08-11,Vichy,France,,,y,,"Vichy,France",46.131859,3.425488,
954,1952-08-12,Vichy,France,,,,,"Vichy,France",46.131859,3.425488,
955,1952-08-13,,France,,,,,"nan,France",46.227638,2.213749,
956,1952-08-14,,France,,,,,"nan,France",46.227638,2.213749,
957,1952-08-15,,France,,,,,"nan,France",46.227638,2.213749,
958,1952-08-16,Juan-les-Pins,France,,,y,SIU Box 16 folder 2,"Juan-les-Pins,France",43.5691905,7.1123854,
959,1952-08-17,,France,,,,,"nan,France",46.227638,2.213749,
960,1952-08-18,Marseille?,France,,,,,"Marseille?,France",43.296482,5.36978,
961,1952-08-19,,France,,,,,"nan,France",46.227638,2.213749,
962,1952-08-20,Nice,France,,,,,"Nice,France",43.7101728,7.261953200000001,
963,1952-08-21,,France,,,,,"nan,France",46.227638,2.213749,
964,1952-08-22,,France,,,,,"nan,France",46.227638,2.213749,
965,1952-08-23,Arachon,France,,,y,SIU program; SIU Box 16 folder 2,"Arachon,France",,,
966,1952-08-24,Arachon,France,,,,SIU program; SIU Box 16 folder 3,"Arachon,France",44.652297,-1.1785016,
967,1952-08-25,,France,,,,,"nan,France",,,
968,1952-08-26,Biarritz,France,,,,SIU Box 16 folder 2,"Biarritz,France",,,
969,1952-08-27,Biarritz,France,,,y,MHS Box 56 Clippings,"Biarritz,France",43.4831519,-1.558626,
970,1952-08-28,Biarritz,France,,,y,MHS Box 56 Clippings,"Biarritz,France",43.4831519,-1.558626,
971,1952-08-29,Biarritz,France,,,y,MHS Box 56 Clippings; SIU Box 39 folder 4; SIU Box 16 folder 2,"Biarritz,France",,,
972,1952-08-30,Biarritz,France,,,y,MHS Box 56 Clippings,"Biarritz,France",43.4831519,-1.558626,
973,1952-08-31,,,,,,,"NaT,NaT",35.2109787,-101.8667601,
974,1952-09-01,Dax,France,,,,SIU Box 16 folder 2,"Dax,France",43.708608,-1.051945,
975,1952-09-02,,,,,,,"NaT,NaT",35.2109787,-101.8667601,
976,1952-09-03,,,,,,,"NaT,NaT",35.2109787,-101.8667601,
977,1952-09-04,,,,,,,"NaT,NaT",35.2109787,-101.8667601,
978,1952-09-05,,,,,,MHS Box 56 Clippings,"nan,nan",36.0545737,-95.923037,
979,1952-09-06,,,,,,MHS Box 56 Clippings,"nan,nan",36.0545737,-95.923037,
980,1952-09-07,,,,,,MHS Box 56 Clippings,"nan,nan",36.0545737,-95.923037,
981,1952-09-08,,,,,,MHS Box 56 Clippings,"nan,nan",36.0545737,-95.923037,
982,1952-09-09,,,,,,MHS Box 56 Clippings,"nan,nan",36.0545737,-95.923037,
983,1952-09-10,,,,,,MHS Box 56 Clippings,"nan,nan",36.0545737,-95.923037,
984,1952-09-11,,,,,,MHS Box 56 Clippings,"nan,nan",36.0545737,-95.923037,
985,1952-09-12,,,,,,MHS Box 56 Clippings,"nan,nan",36.0545737,-95.923037,
986,1952-09-13,,,,,,MHS Box 56 Clippings,"nan,nan",36.0545737,-95.923037,
